customer_id,transaction_amount,transaction_date
ACC375,82,18/03/2017 22:18
ACC405,43,22/04/2017 18:57
ACC471,50,09/01/2017 06:02
ACC404,32,05/05/2017 02:53
ACC441,88,01/01/2017 09:31
ACC246,45,04/05/2017 18:47
ACC409,25,23/02/2017 12:09
ACC417,64,04/03/2017 18:21
ACC168,14,06/04/2017 05:30
ACC267,58,10/05/2017 16:42
ACC353,93,24/03/2017 15:31
ACC183,17,23/01/2017 23:39
ACC295,17,05/02/2017 22:31
ACC205,10,02/01/2017 15:19
ACC133,41,30/01/2017 01:09
ACC494,16,13/01/2017 10:10
ACC102,87,01/02/2017 18:45
ACC270,58,21/05/2017 17:00
ACC266,50,01/02/2017 01:49
ACC280,87,24/02/2017 18:35
ACC198,94,10/05/2017 12:45
ACC124,99,02/04/2017 05:23
ACC111,88,15/01/2017 08:36
ACC416,94,07/02/2017 19:42
ACC411,25,02/01/2017 04:43
ACC272,38,03/01/2017 02:15
ACC480,88,06/02/2017 12:45
ACC143,88,01/01/2017 06:57
ACC158,75,21/02/2017 16:26
ACC296,87,09/05/2017 08:39
ACC279,76,14/02/2017 22:49
ACC475,92,09/05/2017 14:55
ACC295,67,29/05/2017 21:31
ACC179,16,17/03/2017 16:31
ACC366,80,08/03/2017 01:46
ACC437,55,23/03/2017 10:19
ACC184,56,24/01/2017 11:19
ACC399,73,01/04/2017 10:15
ACC422,15,15/05/2017 12:11
ACC486,13,03/01/2017 03:56
ACC432,16,23/02/2017 21:41
ACC125,56,03/02/2017 17:59
ACC344,70,19/02/2017 15:36
ACC177,28,07/03/2017 15:11
ACC404,10,24/03/2017 09:54
ACC332,20,16/03/2017 03:21
ACC158,73,14/02/2017 12:44
ACC138,64,23/05/2017 13:43
ACC109,53,15/04/2017 19:59
ACC382,29,26/05/2017 17:10
ACC204,68,27/02/2017 21:27
ACC213,22,15/02/2017 13:06
ACC293,59,22/03/2017 09:19
ACC315,63,19/01/2017 04:04
ACC269,27,11/02/2017 12:10
ACC377,96,22/05/2017 19:25
ACC242,54,07/05/2017 16:19
ACC369,56,09/03/2017 05:22
ACC406,15,21/01/2017 21:44
ACC132,58,18/04/2017 05:31
ACC379,60,18/01/2017 18:30
ACC240,93,22/03/2017 09:30
ACC179,3,09/04/2017 20:51
ACC164,58,21/03/2017 09:40
ACC210,67,30/04/2017 22:31
ACC175,96,21/03/2017 12:00
ACC157,92,31/03/2017 00:34
ACC387,10,27/04/2017 17:20
ACC381,38,21/03/2017 08:13
ACC439,82,10/03/2017 11:08
ACC482,17,19/04/2017 11:11
ACC387,30,18/02/2017 16:27
ACC337,92,04/05/2017 07:41
ACC445,48,11/04/2017 16:21
ACC341,68,02/05/2017 07:12
ACC300,34,20/03/2017 01:10
ACC401,18,07/03/2017 07:58
ACC256,14,16/02/2017 00:32
ACC309,77,04/02/2017 15:03
ACC332,30,27/03/2017 09:07
ACC311,47,29/05/2017 08:46
ACC322,1,14/04/2017 11:51
ACC363,89,13/03/2017 14:12
ACC344,2,31/03/2017 07:39
ACC450,68,25/04/2017 07:15
ACC356,5,13/03/2017 21:18
ACC418,88,01/01/2017 14:08
ACC325,99,26/05/2017 21:03
ACC119,24,17/04/2017 23:03
ACC216,50,04/03/2017 20:17
ACC451,73,02/03/2017 13:44
ACC411,84,15/02/2017 21:51
ACC321,87,04/01/2017 13:05
ACC341,77,11/05/2017 06:12
ACC274,79,24/04/2017 11:19
ACC344,2,08/01/2017 18:54
ACC301,47,16/02/2017 15:26
ACC250,42,08/05/2017 04:10
ACC143,60,08/04/2017 00:49
ACC382,73,04/04/2017 22:57
ACC119,76,29/04/2017 23:05
ACC403,90,17/01/2017 11:06
ACC149,98,05/04/2017 16:16
ACC135,62,21/02/2017 05:56
ACC172,5,30/05/2017 06:51
ACC202,48,21/04/2017 20:19
ACC490,54,30/03/2017 18:32
ACC347,23,10/03/2017 19:45
ACC418,5,20/01/2017 08:02
ACC270,99,25/03/2017 12:12
ACC375,52,15/01/2017 18:10
ACC487,82,08/01/2017 20:58
ACC271,98,19/01/2017 01:44
ACC158,57,14/03/2017 17:01
ACC368,8,20/04/2017 21:16
ACC270,50,09/05/2017 20:31
ACC307,46,16/05/2017 22:00
ACC289,45,05/02/2017 05:43
ACC254,50,25/03/2017 19:43
ACC473,79,21/04/2017 18:31
ACC141,60,13/02/2017 09:01
ACC303,22,20/02/2017 12:15
ACC360,14,15/01/2017 01:29
ACC373,77,04/05/2017 23:51
ACC110,71,09/04/2017 15:55
ACC314,58,17/01/2017 04:52
ACC195,38,11/03/2017 17:23
ACC157,27,13/05/2017 02:39
ACC442,26,18/02/2017 07:36
ACC108,3,16/03/2017 10:22
ACC326,16,15/04/2017 06:27
ACC428,1,22/01/2017 17:38
ACC175,35,25/03/2017 11:21
ACC402,45,12/04/2017 02:00
ACC466,18,04/01/2017 05:47
ACC156,44,31/01/2017 00:32
ACC132,99,21/04/2017 16:31
ACC227,49,19/04/2017 18:25
ACC359,58,24/02/2017 18:01
ACC390,67,15/04/2017 19:58
ACC146,62,24/03/2017 10:24
ACC220,8,05/04/2017 22:10
ACC399,23,28/05/2017 19:34
ACC296,91,11/05/2017 22:40
ACC479,87,04/03/2017 04:31
ACC254,42,09/01/2017 13:42
ACC449,25,29/04/2017 18:51
ACC329,39,05/01/2017 17:27
ACC423,64,12/02/2017 00:08
ACC397,97,24/05/2017 07:33
ACC362,40,26/02/2017 21:02
ACC448,87,09/05/2017 12:06
ACC486,92,01/03/2017 19:34
ACC156,76,04/01/2017 00:31
ACC329,55,18/03/2017 04:54
ACC291,25,03/05/2017 22:21
ACC468,43,18/02/2017 17:27
ACC268,55,25/05/2017 04:14
ACC177,44,21/05/2017 23:50
ACC145,18,18/03/2017 06:51
ACC169,9,05/05/2017 21:07
ACC222,66,13/01/2017 18:49
ACC219,46,17/04/2017 19:20
ACC292,10,11/03/2017 18:29
ACC493,36,13/03/2017 13:15
ACC472,20,13/02/2017 13:47
ACC455,94,31/05/2017 09:32
ACC422,90,24/03/2017 04:07
ACC199,4,03/01/2017 10:49
ACC112,25,01/01/2017 19:37
ACC184,59,24/05/2017 08:22
ACC419,23,16/03/2017 21:02
ACC257,26,03/01/2017 15:18
ACC183,99,13/02/2017 06:02
ACC162,60,12/03/2017 05:44
ACC288,6,04/05/2017 08:46
ACC283,61,01/03/2017 12:20
ACC337,22,24/01/2017 15:22
ACC496,54,31/01/2017 21:25
ACC241,24,26/05/2017 06:45
ACC150,78,15/02/2017 20:41
ACC411,86,18/05/2017 03:18
ACC202,25,18/01/2017 03:14
ACC267,1,22/05/2017 05:14
ACC346,79,24/02/2017 15:04
ACC255,83,09/02/2017 00:38
ACC259,78,04/01/2017 18:33
ACC382,55,06/04/2017 20:06
ACC297,25,25/04/2017 19:42
ACC101,43,24/01/2017 15:46
ACC336,8,23/02/2017 20:50
ACC292,97,01/03/2017 09:36
ACC173,50,02/01/2017 01:25
ACC172,43,12/04/2017 23:54
ACC257,98,18/02/2017 17:16
ACC436,19,06/05/2017 20:22
ACC371,26,12/05/2017 04:31
ACC151,15,18/04/2017 14:32
ACC303,76,15/02/2017 15:09
ACC332,2,30/01/2017 09:34
ACC251,16,20/05/2017 16:54
ACC172,21,17/02/2017 19:32
ACC490,20,30/04/2017 20:44
ACC470,7,05/03/2017 21:11
ACC364,22,18/01/2017 23:42
ACC141,39,03/04/2017 06:56
ACC268,81,31/01/2017 06:46
ACC186,16,10/02/2017 09:39
ACC361,24,05/01/2017 20:56
ACC209,78,28/04/2017 08:04
ACC127,40,27/05/2017 02:20
ACC371,89,24/04/2017 04:01
ACC197,70,15/01/2017 11:09
ACC209,33,02/02/2017 19:35
ACC495,62,26/01/2017 22:17
ACC336,29,17/03/2017 07:59
ACC451,51,19/05/2017 04:57
ACC314,22,13/05/2017 01:51
ACC337,2,09/04/2017 15:45
ACC408,67,01/03/2017 03:16
ACC355,31,25/02/2017 22:25
ACC192,94,31/05/2017 06:13
ACC142,64,18/01/2017 19:33
ACC100,24,03/05/2017 09:44
ACC351,4,16/04/2017 19:01
ACC487,41,28/02/2017 17:29
ACC471,65,16/02/2017 09:44
ACC381,1,21/02/2017 15:02
ACC497,30,19/02/2017 01:31
ACC146,30,02/04/2017 12:15
ACC279,28,25/03/2017 07:01
ACC324,87,01/05/2017 01:20
ACC324,70,07/02/2017 06:02
ACC323,69,22/01/2017 14:37
ACC280,2,28/01/2017 08:02
ACC273,12,04/03/2017 04:14
ACC324,21,01/03/2017 03:40
ACC423,4,21/04/2017 22:13
ACC470,61,05/01/2017 12:04
ACC231,73,04/05/2017 16:31
ACC444,63,11/05/2017 13:02
ACC189,51,11/01/2017 21:38
ACC369,34,01/04/2017 20:22
ACC116,69,15/04/2017 22:09
ACC186,3,24/05/2017 15:32
ACC172,18,16/05/2017 03:48
ACC392,10,28/03/2017 05:44
ACC440,67,20/01/2017 08:07
ACC473,3,17/05/2017 00:50
ACC482,93,05/02/2017 14:16
ACC269,10,26/03/2017 17:49
ACC266,75,07/02/2017 12:51
ACC325,80,01/05/2017 09:31
ACC249,50,23/04/2017 06:15
ACC210,70,15/05/2017 03:28
ACC110,50,28/04/2017 07:46
ACC176,82,28/03/2017 10:54
ACC316,92,29/05/2017 03:02
ACC293,54,08/01/2017 15:02
ACC183,17,15/05/2017 05:49
ACC429,96,14/05/2017 02:33
ACC227,20,11/05/2017 11:58
ACC172,64,09/01/2017 13:24
ACC343,71,08/02/2017 02:07
ACC303,70,02/01/2017 08:31
ACC443,33,13/02/2017 09:17
ACC296,20,15/04/2017 13:30
ACC379,71,13/02/2017 03:40
ACC398,28,16/01/2017 14:40
ACC385,61,11/04/2017 06:26
ACC181,11,24/02/2017 05:58
ACC261,62,09/02/2017 16:00
ACC492,13,07/01/2017 05:19
ACC342,15,02/05/2017 18:47
ACC452,89,24/05/2017 20:52
ACC394,31,21/02/2017 09:22
ACC131,97,25/01/2017 22:00
ACC206,18,26/02/2017 07:31
ACC363,64,13/02/2017 22:13
ACC466,24,23/03/2017 13:58
ACC388,33,27/03/2017 06:56
ACC381,32,15/01/2017 09:04
ACC386,82,01/02/2017 19:04
ACC211,10,05/05/2017 05:36
ACC214,31,05/03/2017 10:44
ACC363,7,22/05/2017 06:14
ACC177,10,19/03/2017 05:41
ACC458,40,15/03/2017 18:13
ACC185,16,31/01/2017 05:25
ACC105,67,02/01/2017 13:13
ACC261,73,17/03/2017 16:34
ACC484,80,16/02/2017 00:00
ACC367,86,19/05/2017 10:53
ACC107,88,15/02/2017 11:03
ACC147,93,16/01/2017 20:22
ACC487,1,14/01/2017 02:08
ACC388,95,26/05/2017 15:08
ACC262,45,25/03/2017 06:22
ACC119,51,25/01/2017 04:47
ACC294,45,21/04/2017 10:10
ACC470,29,28/01/2017 11:10
ACC246,64,04/01/2017 11:26
ACC270,64,29/04/2017 23:30
ACC438,76,08/01/2017 16:25
ACC494,73,07/03/2017 14:26
ACC438,46,22/05/2017 18:10
ACC375,73,29/01/2017 02:57
ACC403,77,24/03/2017 08:10
ACC230,71,12/03/2017 08:49
ACC254,7,08/03/2017 03:55
ACC169,30,05/05/2017 10:23
ACC107,21,26/02/2017 21:22
ACC470,53,28/01/2017 11:21
ACC150,40,03/02/2017 15:31
ACC177,26,11/02/2017 17:44
ACC269,99,16/04/2017 05:43
ACC197,8,26/02/2017 09:17
ACC481,66,08/05/2017 07:09
ACC300,86,21/03/2017 14:45
ACC322,61,12/03/2017 14:29
ACC343,86,06/05/2017 06:57
ACC369,40,10/02/2017 07:44
ACC325,10,05/01/2017 04:38
ACC334,96,20/05/2017 07:24
ACC167,27,08/04/2017 10:05
ACC245,51,29/03/2017 11:05
ACC132,62,11/01/2017 11:23
ACC245,17,09/02/2017 08:26
ACC219,53,10/02/2017 11:22
ACC274,77,07/03/2017 10:44
ACC441,57,16/02/2017 07:52
ACC268,38,15/05/2017 18:43
ACC435,9,14/05/2017 15:08
ACC425,81,28/05/2017 05:20
ACC462,98,26/02/2017 13:15
ACC450,35,20/02/2017 20:01
ACC230,51,03/02/2017 19:33
ACC487,19,21/01/2017 11:38
ACC106,52,10/04/2017 05:23
ACC276,36,08/04/2017 12:30
ACC359,87,16/01/2017 02:38
ACC317,25,30/05/2017 16:53
ACC430,18,16/05/2017 23:08
ACC366,1,01/03/2017 00:38
ACC201,48,03/01/2017 11:57
ACC389,68,05/03/2017 12:00
ACC262,34,26/01/2017 08:10
ACC198,95,03/03/2017 18:36
ACC162,35,19/02/2017 12:54
ACC269,88,01/04/2017 08:58
ACC299,99,25/01/2017 02:39
ACC115,4,02/01/2017 02:19
ACC223,20,21/05/2017 00:27
ACC175,83,07/02/2017 07:02
ACC198,13,24/05/2017 19:30
ACC305,84,21/04/2017 10:08
ACC135,49,18/01/2017 05:47
ACC457,13,05/05/2017 16:30
ACC150,43,04/03/2017 05:19
ACC202,52,30/04/2017 05:06
ACC484,51,27/01/2017 16:36
ACC426,82,09/03/2017 08:21
ACC143,77,18/05/2017 16:04
ACC496,79,08/04/2017 17:15
ACC238,92,28/05/2017 21:38
ACC221,70,19/04/2017 01:04
ACC434,33,12/05/2017 15:41
ACC350,75,18/01/2017 00:36
ACC473,91,07/03/2017 13:55
ACC361,45,02/04/2017 17:41
ACC155,56,09/01/2017 06:21
ACC272,54,25/03/2017 12:06
ACC414,3,14/05/2017 02:44
ACC465,79,16/03/2017 10:56
ACC432,47,15/02/2017 12:15
ACC250,64,28/03/2017 09:52
ACC273,64,27/02/2017 09:53
ACC287,69,06/04/2017 12:57
ACC400,15,18/04/2017 15:21
ACC137,46,22/03/2017 03:15
ACC326,71,11/03/2017 03:22
ACC374,98,06/05/2017 16:37
ACC453,41,24/01/2017 06:58
ACC423,23,16/05/2017 07:12
ACC314,6,22/03/2017 12:31
ACC295,84,17/05/2017 06:11
ACC371,84,05/03/2017 10:02
ACC490,59,10/02/2017 08:03
ACC172,99,22/03/2017 15:08
ACC483,27,12/03/2017 09:48
ACC343,60,14/04/2017 20:08
ACC469,28,13/03/2017 13:19
ACC236,73,13/05/2017 06:24
ACC372,89,20/01/2017 22:48
ACC191,78,05/01/2017 15:31
ACC370,6,25/02/2017 23:22
ACC459,81,31/01/2017 12:56
ACC153,77,26/05/2017 07:02
ACC319,94,12/05/2017 19:26
ACC146,20,14/04/2017 16:58
ACC229,30,07/01/2017 04:37
ACC215,49,29/04/2017 04:41
ACC453,16,16/04/2017 16:26
ACC408,6,21/03/2017 19:00
ACC269,60,24/05/2017 20:21
ACC425,65,29/04/2017 22:55
ACC497,57,24/01/2017 07:21
ACC374,60,10/02/2017 23:21
ACC468,60,06/02/2017 17:50
ACC384,45,06/04/2017 17:01
ACC106,95,07/03/2017 10:26
ACC459,15,07/04/2017 17:57
ACC260,9,12/01/2017 12:45
ACC349,27,06/03/2017 20:53
ACC276,35,28/05/2017 16:46
ACC405,91,10/05/2017 15:30
ACC391,57,16/02/2017 18:35
ACC258,26,24/04/2017 20:33
ACC115,39,09/04/2017 14:28
ACC226,10,22/03/2017 15:42
ACC365,55,30/03/2017 08:23
ACC251,8,02/01/2017 05:52
ACC485,48,31/05/2017 15:06
ACC405,38,23/01/2017 11:58
ACC417,13,15/01/2017 13:56
ACC317,46,19/05/2017 18:33
ACC389,76,06/02/2017 07:12
ACC265,96,26/05/2017 04:28
ACC323,28,08/04/2017 01:15
ACC142,3,06/02/2017 22:48
ACC334,72,06/04/2017 07:59
ACC100,30,30/01/2017 07:19
ACC124,67,09/02/2017 03:12
ACC196,23,16/04/2017 09:22
ACC162,79,03/03/2017 09:28
ACC479,71,23/03/2017 17:30
ACC468,78,15/05/2017 02:12
ACC374,4,29/04/2017 03:55
ACC248,55,23/02/2017 03:51
ACC161,12,05/05/2017 20:43
ACC122,83,19/01/2017 05:25
ACC301,51,09/03/2017 10:25
ACC373,85,17/04/2017 16:35
ACC133,99,08/05/2017 00:57
ACC418,7,14/04/2017 05:59
ACC343,55,08/03/2017 15:52
ACC334,47,13/03/2017 05:24
ACC166,47,27/03/2017 11:07
ACC291,34,09/02/2017 18:33
ACC248,75,26/02/2017 17:15
ACC386,50,13/04/2017 13:39
ACC216,64,13/01/2017 06:58
ACC183,39,19/03/2017 00:19
ACC160,79,08/04/2017 23:44
ACC240,17,24/04/2017 12:17
ACC478,7,28/05/2017 00:38
ACC118,63,12/02/2017 17:31
ACC315,8,12/03/2017 11:21
ACC201,74,29/05/2017 10:08
ACC292,14,26/03/2017 23:17
ACC308,56,08/05/2017 02:26
ACC484,86,11/03/2017 18:14
ACC309,69,20/03/2017 13:47
ACC118,7,06/03/2017 13:41
ACC123,48,22/03/2017 07:35
ACC312,12,21/03/2017 09:31
ACC211,36,24/01/2017 21:47
ACC374,67,19/05/2017 18:11
ACC341,31,16/05/2017 09:51
ACC278,56,12/03/2017 16:52
ACC390,21,21/04/2017 06:56
ACC108,50,22/04/2017 04:49
ACC252,1,05/05/2017 08:20
ACC401,62,03/04/2017 06:06
ACC220,75,23/04/2017 01:25
ACC223,93,14/05/2017 19:31
ACC234,55,21/05/2017 19:52
ACC202,10,06/02/2017 15:39
ACC369,75,04/02/2017 00:08
ACC172,86,06/05/2017 15:32
ACC284,89,01/01/2017 02:12
ACC274,30,08/04/2017 08:44
ACC397,85,05/03/2017 06:45
ACC145,65,21/03/2017 07:32
ACC321,32,07/04/2017 14:05
ACC400,6,17/05/2017 16:52
ACC116,39,10/04/2017 17:34
ACC342,68,23/02/2017 17:14
ACC436,42,18/01/2017 09:38
ACC479,58,04/05/2017 23:15
ACC293,51,04/04/2017 16:40
ACC444,39,19/04/2017 08:27
ACC437,59,31/05/2017 15:18
ACC171,21,19/05/2017 07:37
ACC208,64,10/02/2017 11:35
ACC423,94,31/03/2017 17:28
ACC154,50,05/04/2017 19:17
ACC249,8,24/03/2017 16:15
ACC316,62,23/03/2017 05:56
ACC196,91,25/02/2017 06:37
ACC252,27,29/01/2017 22:12
ACC253,97,05/03/2017 08:35
ACC280,37,06/04/2017 10:35
ACC233,93,23/03/2017 11:28
ACC138,50,26/04/2017 05:50
ACC152,23,30/05/2017 18:06
ACC281,58,18/04/2017 00:03
ACC108,37,23/03/2017 02:18
ACC258,61,27/01/2017 11:33
ACC482,3,14/05/2017 07:54
ACC182,78,04/02/2017 06:38
ACC128,42,17/02/2017 22:20
ACC281,57,31/05/2017 19:59
ACC434,3,19/02/2017 01:44
ACC112,11,12/03/2017 10:21
ACC218,25,11/05/2017 10:19
ACC495,82,07/01/2017 12:24
ACC177,4,06/02/2017 22:16
ACC370,36,26/03/2017 02:57
ACC423,60,26/05/2017 01:41
ACC159,35,04/05/2017 07:52
ACC328,47,26/05/2017 18:48
ACC159,45,12/02/2017 12:01
ACC323,30,23/04/2017 21:55
ACC316,5,04/02/2017 00:46
ACC488,67,11/02/2017 10:55
ACC110,87,22/03/2017 13:08
ACC132,76,03/03/2017 03:17
ACC201,51,02/02/2017 09:28
ACC461,34,01/02/2017 07:24
ACC182,31,03/02/2017 03:36
ACC157,1,20/03/2017 13:37
ACC288,35,30/04/2017 17:38
ACC335,73,05/05/2017 23:19
ACC117,39,16/05/2017 03:22
ACC143,20,30/05/2017 10:45
ACC461,54,20/05/2017 23:22
ACC196,90,05/03/2017 14:52
ACC486,68,26/04/2017 06:21
ACC463,69,14/05/2017 15:05
ACC342,14,28/04/2017 08:10
ACC131,23,28/05/2017 14:31
ACC405,25,08/01/2017 01:40
ACC383,49,29/04/2017 18:46
ACC238,58,07/03/2017 22:51
ACC184,28,09/02/2017 08:02
ACC358,17,26/05/2017 22:52
ACC350,68,17/02/2017 09:18
ACC386,7,14/02/2017 12:44
ACC380,57,12/03/2017 13:19
ACC307,98,10/02/2017 14:46
ACC127,33,05/04/2017 18:28
ACC154,6,03/01/2017 18:00
ACC272,84,05/02/2017 03:45
ACC278,8,26/03/2017 00:38
ACC296,44,24/05/2017 02:17
ACC174,61,06/02/2017 20:44
ACC237,92,24/04/2017 12:00
ACC246,73,31/03/2017 09:58
ACC273,68,11/05/2017 06:47
ACC327,47,14/05/2017 03:03
ACC198,47,08/01/2017 06:13
ACC466,45,10/04/2017 02:08
ACC497,87,24/03/2017 02:27
ACC404,56,02/03/2017 02:51
ACC327,2,12/02/2017 00:25
ACC294,67,02/05/2017 17:03
ACC302,68,12/03/2017 06:18
ACC125,77,04/05/2017 16:40
ACC112,85,29/04/2017 12:36
ACC197,78,18/02/2017 03:35
ACC284,46,02/04/2017 02:24
ACC398,50,05/05/2017 19:15
ACC224,1,13/02/2017 02:15
ACC355,15,14/03/2017 08:02
ACC456,77,22/04/2017 14:04
ACC480,6,02/03/2017 11:11
ACC319,84,25/03/2017 11:56
ACC405,59,08/02/2017 14:12
ACC125,3,12/03/2017 00:35
ACC407,90,10/01/2017 00:36
ACC389,7,01/05/2017 23:23
ACC401,66,15/01/2017 11:55
ACC137,28,06/05/2017 07:44
ACC239,6,30/03/2017 04:05
ACC305,42,08/04/2017 09:04
ACC179,10,06/03/2017 23:32
ACC263,94,24/04/2017 14:19
ACC360,88,22/05/2017 02:37
ACC165,43,24/05/2017 05:20
ACC472,82,31/01/2017 10:10
ACC183,4,14/04/2017 05:11
ACC127,42,10/04/2017 12:11
ACC470,67,16/04/2017 11:56
ACC442,2,11/02/2017 20:12
ACC463,34,01/02/2017 16:38
ACC127,22,16/01/2017 16:21
ACC220,49,20/03/2017 11:20
ACC465,26,18/05/2017 17:03
ACC383,57,02/02/2017 06:32
ACC371,65,25/03/2017 09:32
ACC135,16,26/01/2017 15:20
ACC473,6,05/03/2017 04:12
ACC274,24,19/02/2017 19:44
ACC424,21,22/04/2017 15:02
ACC414,20,07/04/2017 00:04
ACC185,33,10/05/2017 16:37
ACC494,7,21/05/2017 12:54
ACC259,24,10/03/2017 22:03
ACC120,16,22/02/2017 06:06
ACC364,73,14/05/2017 12:39
ACC319,14,11/01/2017 18:42
ACC472,67,15/01/2017 20:31
ACC442,90,13/01/2017 16:22
ACC385,91,24/04/2017 05:58
ACC281,84,28/01/2017 21:48
ACC351,95,04/05/2017 23:43
ACC490,37,17/01/2017 03:11
ACC444,89,02/03/2017 16:42
ACC188,94,18/05/2017 20:33
ACC450,78,01/04/2017 17:15
ACC270,9,30/03/2017 06:21
ACC467,9,03/01/2017 18:25
ACC103,24,05/05/2017 20:20
ACC237,35,29/05/2017 02:38
ACC147,45,01/03/2017 08:46
ACC460,59,23/02/2017 22:49
ACC436,58,27/05/2017 22:39
ACC335,29,28/02/2017 03:39
ACC217,1,19/04/2017 21:29
ACC115,35,23/05/2017 12:13
ACC435,61,20/01/2017 03:50
ACC467,50,04/03/2017 04:12
ACC371,73,18/04/2017 02:05
ACC113,93,26/01/2017 15:12
ACC484,71,07/02/2017 03:26
ACC173,50,26/03/2017 12:46
ACC303,58,20/02/2017 22:48
ACC229,79,18/03/2017 09:17
ACC231,85,02/05/2017 14:07
ACC107,77,26/05/2017 19:26
ACC333,87,23/03/2017 21:11
ACC308,14,23/02/2017 08:05
ACC488,52,06/05/2017 09:25
ACC334,78,02/05/2017 20:40
ACC347,79,17/03/2017 17:45
ACC121,86,19/05/2017 22:58
ACC347,35,16/05/2017 23:17
ACC230,53,12/05/2017 08:01
ACC221,85,22/05/2017 21:28
ACC103,12,17/04/2017 19:05
ACC104,20,05/03/2017 14:35
ACC212,34,21/01/2017 07:52
ACC333,72,31/05/2017 16:01
ACC187,83,17/01/2017 17:08
ACC413,86,08/01/2017 12:30
ACC449,78,04/02/2017 08:50
ACC432,34,14/03/2017 19:33
ACC324,18,01/04/2017 01:29
ACC474,8,29/01/2017 07:57
ACC486,24,21/03/2017 01:44
ACC379,29,29/05/2017 06:35
ACC476,33,09/05/2017 09:18
ACC423,92,09/03/2017 05:03
ACC183,25,23/04/2017 23:23
ACC211,41,29/04/2017 13:40
ACC327,40,19/02/2017 03:06
ACC377,9,01/03/2017 13:17
ACC422,13,22/04/2017 17:49
ACC321,26,25/05/2017 16:31
ACC274,60,26/04/2017 00:06
ACC485,10,15/05/2017 15:41
ACC286,2,23/04/2017 23:31
ACC327,70,24/04/2017 05:57
ACC107,55,28/05/2017 10:43
ACC494,69,18/01/2017 09:03
ACC407,25,31/05/2017 08:58
ACC265,21,25/03/2017 23:33
ACC428,25,21/05/2017 11:54
ACC466,62,08/01/2017 09:25
ACC365,72,26/02/2017 01:12
ACC107,78,06/05/2017 08:33
ACC121,17,10/05/2017 07:19
ACC443,29,08/02/2017 15:56
ACC463,86,18/03/2017 19:08
ACC255,67,30/03/2017 18:58
ACC308,99,12/04/2017 10:12
ACC279,64,12/05/2017 13:25
ACC363,13,05/05/2017 04:30
ACC215,70,17/03/2017 03:33
ACC255,59,05/02/2017 01:58
ACC477,48,26/03/2017 14:06
ACC415,42,20/05/2017 21:52
ACC349,45,05/02/2017 10:57
ACC412,32,17/03/2017 04:09
ACC419,56,25/05/2017 22:17
ACC352,18,14/05/2017 11:15
ACC234,85,24/02/2017 09:42
ACC113,71,30/04/2017 16:07
ACC179,71,15/01/2017 15:41
ACC257,37,30/01/2017 13:23
ACC229,48,27/01/2017 22:22
ACC291,37,02/02/2017 08:05
ACC244,12,27/05/2017 11:52
ACC470,69,04/01/2017 11:11
ACC488,55,11/04/2017 09:27
ACC108,7,20/05/2017 05:56
ACC464,14,16/05/2017 21:22
ACC377,68,16/02/2017 04:51
ACC364,25,31/03/2017 12:00
ACC425,79,26/04/2017 02:28
ACC394,74,01/03/2017 02:57
ACC476,97,26/05/2017 03:45
ACC329,44,05/01/2017 00:45
ACC201,59,09/01/2017 07:14
ACC382,6,22/01/2017 13:52
ACC456,68,11/02/2017 09:13
ACC375,61,09/04/2017 15:44
ACC172,45,01/03/2017 09:42
ACC199,22,20/04/2017 22:29
ACC267,49,23/01/2017 12:26
ACC399,16,17/01/2017 09:36
ACC137,66,28/01/2017 08:27
ACC398,75,19/01/2017 22:03
ACC153,85,12/01/2017 01:15
ACC385,56,06/03/2017 18:08
ACC393,54,24/01/2017 17:10
ACC356,72,05/03/2017 15:35
ACC227,26,23/01/2017 01:27
ACC440,14,11/03/2017 13:01
ACC165,65,22/05/2017 21:06
ACC446,76,26/04/2017 14:02
ACC263,72,30/04/2017 20:22
ACC291,75,28/05/2017 12:02
ACC415,74,27/03/2017 08:03
ACC126,48,02/03/2017 12:42
ACC416,52,01/04/2017 01:06
ACC123,29,29/04/2017 15:25
ACC336,84,15/02/2017 04:13
ACC154,94,18/01/2017 15:21
ACC491,66,15/02/2017 00:26
ACC369,46,01/04/2017 13:52
ACC100,56,09/04/2017 21:05
ACC284,86,14/03/2017 20:18
ACC467,68,18/03/2017 23:51
ACC118,36,14/03/2017 21:30
ACC382,51,31/01/2017 21:21
ACC148,18,20/04/2017 09:53
ACC151,69,10/04/2017 13:51
ACC346,96,19/03/2017 01:42
ACC135,66,17/02/2017 16:38
ACC193,84,20/03/2017 14:58
ACC104,20,24/02/2017 19:24
ACC196,72,07/01/2017 16:50
ACC496,6,28/05/2017 14:43
ACC151,2,12/01/2017 19:46
ACC385,97,24/01/2017 20:37
ACC127,23,04/04/2017 02:19
ACC295,96,17/02/2017 11:51
ACC142,4,04/02/2017 03:21
ACC128,23,19/05/2017 21:35
ACC407,70,09/01/2017 22:51
ACC268,8,27/04/2017 02:24
ACC402,56,16/03/2017 06:46
ACC208,41,16/02/2017 14:54
ACC419,23,23/02/2017 06:19
ACC252,72,20/02/2017 21:08
ACC212,60,07/05/2017 07:02
ACC380,99,19/02/2017 20:50
ACC272,65,15/05/2017 10:19
ACC167,45,22/05/2017 10:18
ACC183,56,06/05/2017 01:40
ACC114,1,31/05/2017 17:33
ACC159,67,17/05/2017 00:54
ACC238,61,18/04/2017 23:39
ACC349,79,02/01/2017 04:01
